Index,Object Fid,Last Upload Time,NE Name,NE ID,NE Type,DCC IP,Net Mask,Software Version,Hardware Version,PCB Version,Manufacture Date,Location,
893,\10.121.97.150_DEEPAK SHOPPING BTS_TN703B_GJ_SSA JMN_PH3,2026-08-31 01:01:51,10.121.97.150_DEEPAK SHOPPING BTS_TN703B_GJ_SSA JMN_PH3,\e=31189,TN703B R2.9.2 Rev.B,10.121.97.150,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
894,\10.121.18.191_Rakhial BST A1_TN703B_GJ_SSA AM_PH3,2026-09-01 01:22:56,10.121.18.191_Rakhial BST A1_TN703B_GJ_SSA AM_PH3,\e=35851,TN703B R2.9.2 Rev.B,10.121.18.191,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
895,\10.121.25.19_Lilavati_TN703B_GJ_SSA BV_PH2,2026-08-26 01:27:06,10.121.25.19_Lilavati_TN703B_GJ_SSA BV_PH2,\e=35852,TN703B R2.9.2 Rev.B,10.121.25.19,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
896,\10.121.25.21_ BMC BHAVNAGAR _TN703B_GJ_SSA BV_PH2,2026-09-11 01:02:11,10.121.25.21_ BMC BHAVNAGAR _TN703B_GJ_SSA BV_PH2,\e=48623,TN703B R2.9.2 Rev.B,10.121.25.21,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
897,\10.121.25.115_JOTANA_TN705B_GJ_SSA MEH_PH3,2026-09-06 01:08:24,10.121.25.115_JOTANA_TN705B_GJ_SSA MEH_PH3,\e=175,TN705B R2.9.2,10.121.25.115,,2.9.1 load2.9.1_p13,B1,0,,GUJ _AHMD WTR,
898,\10.121.18.72_SSNL_TN705B_GJ_SSA AM_PH1,2026-04-26 01:26:02,10.121.18.72_SSNL_TN705B_GJ_SSA AM_PH1,\e=2098,TN705B R2.9.2,10.121.18.72,,2.9.1 load2.9.1_p13,B1,0,,Ahemadabad SSA,
899,\10.121.24.95_MS BKT BHUJ_TN703B_GJ_SSA BUJ_PH3,2026-09-05 01:00:24,10.121.24.95_MS BKT BHUJ_TN703B_GJ_SSA BUJ_PH3,\e=18826,TN703B R2.9.2 Rev.A,10.121.24.95,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
900,\10.121.16.86_DEGAM TE_TN703B_GJ_SSA VAL_PH,2026-06-11 01:24:45,10.121.16.86_DEGAM TE_TN703B_GJ_SSA VAL_PH,\e=11621,TN703B R2.9.2 Rev.B,10.121.16.86,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ_SSA_Valsad_Degam,
901,\10.121.24.6_Kesariya_TN725B_GJ_SSA JND_PH2,2026-08-26 01:24:18,10.121.24.6_Kesariya_TN725B_GJ_SSA JND_PH2,\e=4405,TN725B R2.9.2,10.121.24.6,,2.9.1 load2.9.1_p13,B1,2,,Gujrat,
902,\10.121.19.233_DUMASEXCHANG_TN703B_GJ_SSA SR_PH2,2026-06-19 01:33:37,10.121.19.233_DUMASEXCHANG_TN703B_GJ_SSA SR_PH2,\e=7220,TN703B R2.9.2 Rev.B,10.121.19.233,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ _SURAT SSA,
903,\10.121.17.170_PARVALA_TN703B_Gj_SSA BV_PH1,2026-07-06 01:30:42,10.121.17.170_PARVALA_TN703B_Gj_SSA BV_PH1,\e=31476,TN703B R2.9.2 Rev.A,10.121.17.170,,2.9.1 Rev.A load2.9.1_p14,B1,2,,WTR_RJ_PH1,
904,\10.121.100.30_ANUMALA2 BTS A1_TN703B_GJ_SSA SR_PH3,2026-07-05 01:19:06,10.121.100.30_ANUMALA2 BTS A1_TN703B_GJ_SSA SR_PH3,\e=21666,TN703B R2.9.2 Rev.B,10.121.100.30,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ-SURAT SSA,
905,\10.121.99.201_SACHIN_TN705B_GJ_SSA SR_PH3,2026-09-04 01:25:07,10.121.99.201_SACHIN_TN705B_GJ_SSA SR_PH3,\e=31470,TN705B R2.9.2,10.121.99.201,,2.9.1 load2.9.1_p13,B1,2,,,
906,\10.121.96.32_BADHADA_TN705B_GJ_SSA AMR_PH3,2026-09-12 01:29:17,10.121.96.32_BADHADA_TN705B_GJ_SSA AMR_PH3,\e=32937,TN705B R2.9.2,10.121.96.32,,2.9.1 load2.9.1_p13,B1,0,,,
907,\10.121.26.65_Godhra (GNE)_TN725B_WTR_AM_PH2,2026-07-08 01:43:23,10.121.26.65_Godhra (GNE)_TN725B_WTR_AM_PH2,\e=7263,TN725B R2.9.2,10.121.26.65,,2.9.1 load2.9.1_p13,B1,0,,GUJ _AHMD WTR,
908,\10.121.24.125_KANDLA 1_TN703B_GJ_SSA BUJ_PH2,2026-09-10 01:03:49,10.121.24.125_KANDLA 1_TN703B_GJ_SSA BUJ_PH2,\e=7041,TN703B R2.9.2 Rev.A,10.121.24.125,,2.9.1 Rev.A load2.9.1_p14,B1,2,,GUJ _BHUJ SSA,
909,\10.121.98.92_Ode_TN703B_GJ_SSA NAD_PH3,2026-08-29 01:02:35,10.121.98.92_Ode_TN703B_GJ_SSA NAD_PH3,\e=34232,TN703B R2.9.2 Rev.B,10.121.98.92,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
910,\10.121.19.153_ONGC DRDC VADODARA_TN703B_GJ_SSA VDR_PH2,2026-08-07 01:39:14,10.121.19.153_ONGC DRDC VADODARA_TN703B_GJ_SSA VDR_PH2,\e=33881,TN703B R2.9.2 Rev.B,10.121.19.153,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
911,\10.121.16.154_ALINDRA_TN703B_GJ_SSA NAD_PH3,2026-09-05 01:03:15,10.121.16.154_ALINDRA_TN703B_GJ_SSA NAD_PH3,\e=29746,TN703B R2.9.2 Rev.B,10.121.16.154,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
912,\10.121.99.136_NIZAMPURA_TN725B_GJ_SSA VDR_PH3,2026-09-11 01:18:44,10.121.99.136_NIZAMPURA_TN725B_GJ_SSA VDR_PH3,\e=10542,TN725B R2.9.2,10.121.99.136,,2.9.1 load2.9.1_p13,B1,2,,GUJ_VADODRA SSA_PH3,
913,\10.121.15.163_VISALPUR-EXCHG_TN703B_GJ_SSA AM_PH3,2026-07-30 01:02:12,10.121.15.163_VISALPUR-EXCHG_TN703B_GJ_SSA AM_PH3,\e=34257,TN703B R2.9.2 Rev.B,10.121.15.163,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
914,\10.121.18.160_MIROLI_TN703B_GJ_SSA AM_PH3,2026-09-12 01:31:23,10.121.18.160_MIROLI_TN703B_GJ_SSA AM_PH3,\e=33887,TN703B R2.9.2 Rev.A,10.121.18.160,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
915,\10.121.99.135_GSFC_TN725B_GJ_SSA VDR_PH3,2026-08-22 01:25:32,10.121.99.135_GSFC_TN725B_GJ_SSA VDR_PH3,\e=10541,TN725B R2.9.2,10.121.99.135,,2.9.1 load2.9.1_p13,B1,0,,GUJ_VADODRA SSA_PH3,
916,\10.121.99.217_DABHOLI EXCH_TN703B_GJ_SSA SR_PH2,2026-08-25 01:30:25,10.121.99.217_DABHOLI EXCH_TN703B_GJ_SSA SR_PH2,\e=18467,TN703B R2.9.2 Rev.B,10.121.99.217,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ_SURAT SSA_PH3,
917,\10.121.25.79_DNE_TN703B_GJ_SSA MEH_PH2,2026-08-01 01:22:11,10.121.25.79_DNE_TN703B_GJ_SSA MEH_PH2,\e=8127,TN703B R2.9.2 Rev.B,10.121.25.79,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ _MEHSANA  SSA,
918,\10.121.19.226_AIRPORT_TN705B_GJ_SSA SR_PH2,2026-09-10 01:06:07,10.121.19.226_AIRPORT_TN705B_GJ_SSA SR_PH2,\e=46425,TN705B R2.9.2,10.121.19.226,,2.9.1 load2.9.1_p13,B1,0,,,
919,\10.121.97.148_Komalnagar A2_TN703B_GJ_SSA JMN_PH3,2026-08-18 01:05:38,10.121.97.148_Komalnagar A2_TN703B_GJ_SSA JMN_PH3,\e=44013,TN703B R2.9.2 Rev.A,10.121.97.148,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
920,\10.121.97.226_UNA_TN725B_WTR_RJ_PH3,2026-09-06 01:07:26,10.121.97.226_UNA_TN725B_WTR_RJ_PH3,\e=33846,TN725B R2.9.2,10.121.97.226,,2.9.1 load2.9.1_p13,B1,0,,,
921,\10.121.71.148_SHIVPURI_TN725B_WTR_BPL_PH3,2026-09-01 01:07:54,10.121.71.148_SHIVPURI_TN725B_WTR_BPL_PH3,\e=18814,TN725B R2.9.2,10.121.71.148,,2.9.1 load2.9.1_p13,B1,2,,MP_GWALIOR WTR_PH3,
922,\10.121.25.83_Visal Vasana_TN703B_GJ_SSA MEH_PH2,2026-08-11 01:15:43,10.121.25.83_Visal Vasana_TN703B_GJ_SSA MEH_PH2,\e=4872,TN703B R2.9.2 Rev.B,10.121.25.83,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ _MEHSANA  SSA,
923,\10.121.24.73_Bharat Nagar_TN705B_GJ_SSA BUJ_PH2,2026-08-24 01:22:27,10.121.24.73_Bharat Nagar_TN705B_GJ_SSA BUJ_PH2,\e=6835,TN705B R2.9.2,10.121.24.73,,2.9.1 load2.9.1_p13,B1,0,,GUJ _RAJKOT WTR,
924,\10.121.100.24_Uchhal TC_TN703B_GJ_SSA SR_PH3,2026-09-11 01:29:44,10.121.100.24_Uchhal TC_TN703B_GJ_SSA SR_PH3,\e=17191,TN703B R2.9.2 Rev.B,10.121.100.24,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ-SURAT SSA,
925,\10.121.96.92_DGEN Colony_TN703B_GJ_SSA BCH_PH3,2026-09-11 01:33:48,10.121.96.92_DGEN Colony_TN703B_GJ_SSA BCH_PH3,\e=19335,TN703B R2.9.2 Rev.B,10.121.96.92,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
926,\10.121.26.71_Dhanpur_TN705B_WTR_AM_PH2,2026-09-05 01:01:00,10.121.26.71_Dhanpur_TN705B_WTR_AM_PH2,\e=7539,TN705B R2.9.2,10.121.26.71,,2.9.1 load2.9.1_p13,B1,0,,GUJ _AHMD WTR,
927,\10.121.24.227_OCB NADIAD_TN705B_GJ_SSA NAD_PH2,2026-09-08 01:06:51,10.121.24.227_OCB NADIAD_TN705B_GJ_SSA NAD_PH2,\e=4896,TN705B R2.9.2,10.121.24.227,,2.9.1 load2.9.1_p13,B1,0,,Gujrat Nadiad SSA,
928,\10.121.19.45_NAVAJIVAN SCIENCE COLLEGE_TN703B_GJ_SSA GDH_PH2,2026-09-04 01:29:19,10.121.19.45_NAVAJIVAN SCIENCE COLLEGE_TN703B_GJ_SSA GDH_PH2,\e=32999,TN703B R2.9.2 Rev.B,10.121.19.45,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
929,\10.121.18.118_VATVA BTS_TN703B_GJ_SSA AM_PH1,2026-08-16 01:19:00,10.121.18.118_VATVA BTS_TN703B_GJ_SSA AM_PH1,\e=34526,TN703B R2.9.2 Rev.A,10.121.18.118,,2.9.1 Rev.A load2.9.1_p14,B1,2,,GJ_SSA AM_PH1,
930,\10.121.18.1_KALIGAM_TN705B_GJ_SSA AM_PH1,2026-09-01 01:08:24,10.121.18.1_KALIGAM_TN705B_GJ_SSA AM_PH1,\e=1568,TN705B R2.9.2,10.121.18.1,,2.9.1 load2.9.1_p13,B1,0,,Guj AHMD SSA,
931,\10.121.19.236_Airport2_TN703B_GJ_SSA SR_PH2,2026-09-03 01:28:24,10.121.19.236_Airport2_TN703B_GJ_SSA SR_PH2,\e=8403,TN703B R2.9.2 Rev.B,10.121.19.236,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ _SURAT SSA,
932,\10.121.97.216_Medical-College_TN703B_GJ_SSA JND_PH3,2026-08-27 01:26:36,10.121.97.216_Medical-College_TN703B_GJ_SSA JND_PH3,\e=32762,TN703B R2.9.2 Rev.B,10.121.97.216,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GJ_SSA JND_PH3,
933,\10.121.99.72_TEMPLE NEW_TN703B_GJ_SSA VAL_PH3,2026-08-29 01:03:16,10.121.99.72_TEMPLE NEW_TN703B_GJ_SSA VAL_PH3,\e=33332,TN703B R2.9.2 Rev.B,10.121.99.72,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GJ_SSA VAL_PH3,
934,\10.121.17.57_BHADLA_TN705B_GJ_SSA RJ_PH3,2026-09-03 01:29:24,10.121.17.57_BHADLA_TN705B_GJ_SSA RJ_PH3,\e=33422,TN705B R2.9.2,10.121.17.57,,2.9.1 load2.9.1_p13,B1,2,,,
935,\10.121.17.143_ALANG NEW_TN703B_GJ_SSA BV_PH2,2026-08-26 01:00:23,10.121.17.143_ALANG NEW_TN703B_GJ_SSA BV_PH2,\e=48884,TN703B R2.9.2 Rev.A,10.121.17.143,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
936,\10.121.17.155_ALANG OLD_TN703B_GJ_SSA BV_PH2,2026-08-26 01:00:27,10.121.17.155_ALANG OLD_TN703B_GJ_SSA BV_PH2,\e=48885,TN703B R2.9.2 Rev.A,10.121.17.155,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
937,\10.121.17.166_SOSIYA_TN703B_GJ_SSA BV_PH2,2026-08-27 01:00:17,10.121.17.166_SOSIYA_TN703B_GJ_SSA BV_PH2,\e=48886,TN703B R2.9.2 Rev.A,10.121.17.166,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
938,\10.121.15.214_PATAN EXCH_TN705B_GJ_SSA MEH_PH2,2026-08-25 01:02:06,10.121.15.214_PATAN EXCH_TN705B_GJ_SSA MEH_PH2,\e=33398,TN705B R2.9.2,10.121.15.214,,2.9.1 load2.9.1_p13,B1,2,,GJ_SSA MEH_PH2,
939,\10.121.17.185_KHADARPAR_TN703B_GJ_SSA BV_PH2,2026-08-24 01:00:30,10.121.17.185_KHADARPAR_TN703B_GJ_SSA BV_PH2,\e=48887,TN703B R2.9.2 Rev.A,10.121.17.185,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
940,\10.121.99.25_DASADA_TN703B_GJ_SSA SEN_PH3,2026-08-25 01:05:00,10.121.99.25_DASADA_TN703B_GJ_SSA SEN_PH3,\e=48847,TN703B R2.9.2 Rev.B,10.121.99.25,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
941,\10.121.24.200_ST WORKSHOP BTS_TN703B_GJ_SSA BCH_PH3,2026-08-23 01:05:51,10.121.24.200_ST WORKSHOP BTS_TN703B_GJ_SSA BCH_PH3,\e=9408,TN703B R2.9.2 Rev.B,10.121.24.200,,2.9.1 Rev.B load2.9.1_p14,B1,0,,BHARUCH_SSA _PH3,
942,\10.121.17.15_MOTA DADVA_TN705B_GJ_SSA RJ_PH3,2026-09-09 01:03:08,10.121.17.15_MOTA DADVA_TN705B_GJ_SSA RJ_PH3,\e=48872,TN705B R2.9.2,10.121.17.15,,2.9.1 load2.9.1_p13,B1,0,,,
943,\10.121.68.75_SUNRISE BTS_TN703B_GJ_SSA VAL_PH3,2026-07-26 01:15:48,10.121.68.75_SUNRISE BTS_TN703B_GJ_SSA VAL_PH3,\e=28209,TN703B R2.9.2 Rev.B,10.121.68.75,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
944,\10.121.24.234_DHUVARAN_TN703B_GJ_SSA NAD_PH3,2026-08-25 01:01:10,10.121.24.234_DHUVARAN_TN703B_GJ_SSA NAD_PH3,\e=35587,TN703B R2.9.2 Rev.B,10.121.24.234,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GJ_SSA NAD_PH3,
945,\10.121.96.145_CHANDRANAGAR BTS_TN705B_GJ_SSA BUJ_PH3,2026-08-30 01:21:52,10.121.96.145_CHANDRANAGAR BTS_TN705B_GJ_SSA BUJ_PH3,\e=48905,TN705B R2.9.2,10.121.96.145,,2.9.1 load2.9.1_p13,B1,0,,,
946,\10.121.16.41_VERNAMA EXCH_TN703B_GJ_SSA VDR_PH3,2026-08-07 01:08:06,10.121.16.41_VERNAMA EXCH_TN703B_GJ_SSA VDR_PH3,\e=33591,TN703B R2.9.2 Rev.B,10.121.16.41,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
947,\10.121.98.7_ADITYA BTS BECHRAJI_TN703B_GJ_SSA MEH_PH3,2026-05-31 01:23:37,10.121.98.7_ADITYA BTS BECHRAJI_TN703B_GJ_SSA MEH_PH3,\e=33621,TN703B R2.9.2 Rev.B,10.121.98.7,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
948,\10.121.25.43-BMC2 BHAVNAGAR-TN703B R2.9.2 Rev.A,2026-09-11 01:17:46,10.121.25.43-BMC2 BHAVNAGAR-TN703B R2.9.2 Rev.A,\e=49118,TN703B R2.9.2 Rev.A,10.121.25.43,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
949,\10.121.17.180_KOLIYAK_TN703B_GJ_SSA BV_PH3,2026-08-24 01:25:22,10.121.17.180_KOLIYAK_TN703B_GJ_SSA BV_PH3,\e=33664,TN703B R2.9.2 Rev.B,10.121.17.180,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GJ_SSA BV_PH3,
950,\10.121.99.21_UNIFRAX_TN703B_GJ_SSA SEN_PH3,2026-09-11 01:18:48,10.121.99.21_UNIFRAX_TN703B_GJ_SSA SEN_PH3,\e=30150,TN703B R2.9.2 Rev.B,10.121.99.21,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GJ_SSA SEN_PH3,
951,\10.121.17.173_BAJUD_TN703B_GJ_SSA BV_PH3,2026-07-06 01:00:39,10.121.17.173_BAJUD_TN703B_GJ_SSA BV_PH3,\e=23336,TN703B R2.9.2 Rev.A,10.121.17.173,,2.9.1 Rev.A load2.9.1_p14,B1,2,,Bhavnagar SSA _GJ,
952,\10.121.98.91_Sarsa_TN703B_GJ_SSA NAD_PH3,2026-09-12 01:03:06,10.121.98.91_Sarsa_TN703B_GJ_SSA NAD_PH3,\e=34231,TN703B R2.9.2 Rev.B,10.121.98.91,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
953,\10.121.68.76_STATUS TOWER BTS_TN703B_GJ_SSA VAL_PH3,2026-07-26 01:15:37,10.121.68.76_STATUS TOWER BTS_TN703B_GJ_SSA VAL_PH3,\e=28210,TN703B R2.9.2 Rev.B,10.121.68.76,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
954,\10.121.18.246_GNLU_TN705B_GJ_SSA AM_PH3,2026-06-13 01:19:08,10.121.18.246_GNLU_TN705B_GJ_SSA AM_PH3,\e=17175,TN705B R2.9.2,10.121.18.246,,2.9.1 load2.9.1_p13,B1,0,,GUJ_AHMD SSA_PH2,
955,\10.121.97.65_UBHARAN EX_TN705B_GJ_SSA HMR_PH3,2026-08-21 01:27:47,10.121.97.65_UBHARAN EX_TN705B_GJ_SSA HMR_PH3,\e=34771,TN705B R2.9.2,10.121.97.65,,2.9.1 load2.9.1_p13,B1,0,,GJ_SSA HMR_PH3,
956,\10.121.68.90_Enercon-Trng-Centr_TN703B_GJ_SSA VAL_PH,2026-08-19 01:05:26,10.121.68.90_Enercon-Trng-Centr_TN703B_GJ_SSA VAL_PH,\e=20015,TN703B R2.9.2 Rev.B,10.121.68.90,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
957,\10.121.17.37_SHREENATHGADH_TN703B_GJ_SSA RJ_PH1,2026-08-20 01:39:23,10.121.17.37_SHREENATHGADH_TN703B_GJ_SSA RJ_PH1,\e=5574,TN703B R2.9.2 Rev.A,10.121.17.37,,2.9.1 Rev.A load2.9.1_p14,B1,2,,GUJ _GUJRAT CIRCLE SSA,
958,\10.121.99.146_ONGC OPAL MKP_TN703B_GJ_SSA VDR_PH2,2026-07-31 01:26:32,10.121.99.146_ONGC OPAL MKP_TN703B_GJ_SSA VDR_PH2,\e=4182,TN703B R2.9.2 Rev.B,10.121.99.146,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ _VADODARA  SSA,
959,\10.121.17.220_KAUSHALYA UNIVERSITY_TN703B_GJ_SSA AM_PH1,2026-09-04 01:30:45,10.121.17.220_KAUSHALYA UNIVERSITY_TN703B_GJ_SSA AM_PH1,\e=34705,TN703B R2.9.2 Rev.A,10.121.17.220,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
960,\10.121.18.123_NANDEJ_TN703B_GJ_SSA AM_PH3,2026-09-12 01:06:23,10.121.18.123_NANDEJ_TN703B_GJ_SSA AM_PH3,\e=34674,TN703B R2.9.2 Rev.B,10.121.18.123,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GJ_SSA AM_PH3,
961,\10.121.96.48_GIDC EXCH_TN703B_GJ_SSA AMR_PH2,2026-08-23 01:03:19,10.121.96.48_GIDC EXCH_TN703B_GJ_SSA AMR_PH2,\e=16815,TN703B R2.9.2 Rev.B,10.121.96.48,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GUJ_RAJKOT WTR_PH3,
962,\10.121.25.122_CHIRAG PLAZA A1_TN703B_GJ_SSA MEH_PH2,2026-09-08 01:05:58,10.121.25.122_CHIRAG PLAZA A1_TN703B_GJ_SSA MEH_PH2,\e=35753,TN703B R2.9.2 Rev.B,10.121.25.122,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
963,\10.121.17.11_IOLC Gauridad_TN703B_GJ_SSA RJ_PH3,2026-07-19 01:10:34,10.121.17.11_RATANPAR EXCHG_TN703B_GJ_SSA RJ_PH3,\e=40755,TN703B R2.9.2 Rev.A,10.121.17.11,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
964,\10.121.96.154_Kotda(j) TE_TN703B_GJ_SSA BUJ_PH2,2026-09-12 01:27:36,10.121.96.154_Kotda(j) TE_TN703B_GJ_SSA BUJ_PH2,\e=36074,TN703B R2.9.2 Rev.B,10.121.96.154,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
965,\10.121.96.187_KHAVDA_TN725B_GJ_SSA BUJ_PH3,2026-09-12 01:29:08,10.121.96.187_KHAVDA_TN725B_GJ_SSA BUJ_PH3,\e=40791,TN725B R2.9.2,10.121.96.187,,2.9.1 load2.9.1_p13,B1,0,,,
966,\10.121.16.245_Navagam_TN703B_GJ_SSA NAD_PH3,2026-09-11 01:32:15,10.121.16.245_Navagam_TN703B_GJ_SSA NAD_PH3,\e=38060,TN703B R2.9.2 Rev.B,10.121.16.245,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
967,\10.121.99.73_EnggCollege_TN703B_GJ_SSA VAL_PH3,2026-09-12 01:04:03,10.121.99.73_EnggCollege_TN703B_GJ_SSA VAL_PH3,\e=33333,TN703B R2.9.2 Rev.B,10.121.99.73,,2.9.1 Rev.B load2.9.1_p14,B1,0,,GJ_SSA VAL_PH3,
968,\10.121.19.151_IVORY GARDEN_TN703B_GJ_SSA VDR_PH3,2026-09-04 01:07:43,10.121.19.151_IVORY GARDEN_TN703B_GJ_SSA VDR_PH3,\e=32258,TN703B R2.9.2 Rev.B,10.121.19.151,,2.9.1 Rev.B load2.9.1_p14,B1,0,,,
969,\10.121.69.74_Khambhada_TN705B_WTR_RJ_PH1,2026-08-21 01:00:48,10.121.69.74_Khambhada_TN705B_WTR_RJ_PH1,\e=739,TN705B R2.9.2,10.121.69.74,,2.9.1 load2.9.1_p13,B1,0,,GUJ _RAJKOT WTR,
970,\10.121.99.178_SIGMA University_TN703B_GJ_SSA VDR_PH3,2026-08-24 01:22:14,10.121.99.178_SIGMA University_TN703B_GJ_SSA VDR_PH3,\e=36289,TN703B R2.9.2 Rev.A,10.121.99.178,,2.9.1 Rev.A load2.9.1_p14,B1,2,,,
